Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A pink BoxTruck is crossing the road (near) and switching lane.,100000.0,15.231615,3.64,False,None,0.0
0,0_scenario_1,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,13.508811,3.7,False,None,0.0
0,0_scenario_2,A white SchoolBus is driving from the opposite direction (far) and switching lane.,3.323501,13.308185,10.9,False,None,0.0
0,0_scenario_3,A red Jeep is overtaking (near) the ego vehicle and switching lane.,2.632796,18.001978,7.899999999999999,False,None,0.0
0,0_scenario_4,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,12.386062,28.806954,0.4400000000000001,False,None,0.0
0,0_scenario_5,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,10.754942,33.072,14.0,False,None,0.0
0,0_scenario_6,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,9.324862,28.156878,13.260000000000002,False,None,0.0
0,0_scenario_7,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,12.002374,21.202197,8.84,False,None,0.0
0,0_scenario_8,A red Jeep is overtaking (near) the ego vehicle and switching lane.,3.315884,6.781635,0.6600000000000001,False,None,0.0
0,0_scenario_9,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,2.170497,6.025564,1.94,False,None,0.0
0,0_scenario_10,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,0.868114,6.180442,4.86,False,None,0.0
0,0_scenario_11,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,0.621606,3.639836,8.66,False,None,0.0
0,0_scenario_12,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,0.648601,3.827548,4.18,False,None,0.0
0,0_scenario_13,A red Hatchback is crossing the road (near) and switching lane.,2.51263,8.341635,2.92,False,None,0.0
0,0_scenario_14,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,1.684326,12.190959,1.08,False,None,0.0
0,0_scenario_15,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,3.257824,21.80417,0.4600000000000001,False,None,0.0
0,0_scenario_16,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,1.837479,3.072928,6.22,False,None,0.0
1,1_scenario_0,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000.0,16.16221,3.4200000000000004,False,None,0.0
1,1_scenario_1_npc_vehicle,A pedestrian is crossing the road from left to right.,0.0,3.915629,5.44,True,npc_vehicle,0.9540601065993268
2,2_scenario_0,A yellow Sedan is driving from the opposite direction (near) and switching lane.,12.167418,20.185842,5.08,False,None,0.0
2,2_scenario_1,A red SUV is crossing the road (near) and maintaining lane.,100000.0,11.51105,9.68,False,None,0.0
2,2_scenario_2,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.194357,7.462301,5.32,False,None,0.0
2,2_scenario_3,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,0.689017,6.618463,9.1,False,None,0.0
2,2_scenario_4,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.333715,8.158067,1.82,False,None,0.0
2,2_scenario_5,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,1.845762,7.587933,0.5599999999999999,False,None,0.0
2,2_scenario_6,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,4.580259,8.01793,15.48,False,None,0.0
2,2_scenario_7,A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,1.791041,8.048571,7.1,False,None,0.0
2,2_scenario_8,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,4.633188,8.600125,2.54,False,None,0.0
2,2_scenario_9,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,7.189109,8.529787,0.4199999999999999,False,None,0.0
2,2_scenario_10,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,11.871404,8.535367,2.3,False,None,0.0
2,2_scenario_11,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,14.878465,8.535007,3.16,False,None,0.0
2,2_scenario_12,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,5.759269,8.52945,4.1,False,None,0.0
2,2_scenario_13,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,5.729141,8.512616,4.32,False,None,0.0
2,2_scenario_14,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,16.270369,8.52518,3.5,False,None,0.0
2,2_scenario_15,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,2.209185,8.526157,0.78,False,None,0.0
2,2_scenario_16,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,2.47977,8.462099,6.42,False,None,0.0
3,3_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,4.609111,10.5,False,None,0.0
3,3_scenario_1,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,1.30249,11.147735,15.34,False,None,0.0
3,3_scenario_2,A yellow SUV is driving from the opposite direction (near) and switching lane.,2.208762,6.846284,2.4399999999999995,False,None,0.0
3,3_scenario_3_npc_vehicle,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,0.0,3.691902,16.64,True,npc_vehicle,3.4018063785379784
4,4_scenario_0,A black SchoolBus is crossing the road (far) and maintaining lane.,100000.0,17.8369,3.34,False,None,0.0
4,4_scenario_1,A black SchoolBus is crossing the road (near) and maintaining lane.,2.039724,6.528721,2.84,False,None,0.0
4,4_scenario_2,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,1.487961,8.811669,5.64,False,None,0.0
4,4_scenario_3,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,7.495251,35.285982,12.16,False,None,0.0
4,4_scenario_4,A white SchoolBus is driving from the opposite direction (far) and switching lane.,20.727942,40.70676,1.34,False,None,0.0
4,4_scenario_5,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,2.603487,30.049071,0.6599999999999999,False,None,0.0
4,4_scenario_6,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,2.205852,29.223247,13.88,False,None,0.0
4,4_scenario_7,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,20.711983,26.569124,12.6,False,None,0.0
4,4_scenario_8,A yellow SUV is driving from the opposite direction (near) and switching lane.,2.378908,15.644995,10.16,False,None,0.0
4,4_scenario_9,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,2.901475,7.185843,5.92,False,None,0.0
4,4_scenario_10,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,10.957042,3.787191,5.859999999999999,False,None,0.0
4,4_scenario_11,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,1.517994,6.163916,4.700000000000001,False,None,0.0
4,4_scenario_12,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,5.623319,7.264094,3.9,False,None,0.0
4,4_scenario_13,A pedestrian is crossing the road from left to right.,1.402732,13.996127,4.32,False,None,0.0
4,4_scenario_14,A skyblue SUV is crossing the road (far) and maintaining lane.,5.967616,7.431689,5.04,False,None,0.0
4,4_scenario_15,A red Hatchback is crossing the road (far) and switching lane.,0.491395,4.059885,7.02,False,None,0.0
4,4_scenario_16,A pink Hatchback is crossing the road (far) and maintaining lane.,1.596598,2.742727,4.220000000000001,False,None,0.0
4,4_scenario_17,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,2.585445,4.322121,3.24,False,None,0.0
4,4_scenario_18,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,3.821762,9.140091,1.12,False,None,0.0
4,4_scenario_19,A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,2.4189,11.782284,7.2,False,None,0.0
4,4_scenario_20,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,2.619783,13.402185,6.98,False,None,0.0
5,5_scenario_0,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,1.418526,13.29539,2.14,False,None,0.0
5,5_scenario_1,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,1.617806,14.140071,3.28,False,None,0.0
5,5_scenario_2,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,3.070074,15.227042,11.14,False,None,0.0
5,5_scenario_3,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,4.864023,26.114165,4.94,False,None,0.0
5,5_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,11.288387,30.502543,1.34,False,None,0.0
5,5_scenario_5,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,2.700367,15.148516,1.4,False,None,0.0
5,5_scenario_6,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,12.79879,4.646232,14.32,False,None,0.0
5,5_scenario_7,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,6.306544,8.691123,12.66,False,None,0.0
5,5_scenario_8,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,7.977017,15.588519,0.4799999999999998,False,None,0.0
5,5_scenario_9,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,22.201465,19.302899,0.48,False,None,0.0
5,5_scenario_10,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,8.679401,21.104777,2.78,False,None,0.0
5,5_scenario_11,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,4.740997,9.037194,10.14,False,None,0.0
5,5_scenario_12,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,0.783269,3.782368,6.800000000000001,False,None,0.0
5,5_scenario_13,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,2.092692,9.019986,2.98,False,None,0.0
5,5_scenario_14,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,3.051132,23.546393,3.1,False,None,0.0
5,5_scenario_15,A black SUV is driving from the opposite direction (far) and switching lane.,10.639439,45.435488,0.78,False,None,0.0
5,5_scenario_16,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,0.955643,14.506144,5.58,False,None,0.0
6,6_scenario_0,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,100000.0,5.222497,2.08,False,None,0.0
6,6_scenario_1,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,12.499713,4.084787,3.44,False,None,0.0
6,6_scenario_2,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,5.457578,4.282919,7.7,False,None,0.0
6,6_scenario_3,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,4.836298,7.842286,9.76,False,None,0.0
6,6_scenario_4,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,3.939191,10.195163,6.62,False,None,0.0
6,6_scenario_5,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,1.212712,3.976796,6.8,False,None,0.0
6,6_scenario_6,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,2.242878,5.957036,4.319999999999999,False,None,0.0
6,6_scenario_7,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,1.125594,4.380323,10.8,False,None,0.0
6,6_scenario_8,A yellow Hatchback is crossing the road (near) and maintaining lane.,1.523908,14.013509,9.3,False,None,0.0
6,6_scenario_9,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,3.560918,10.276777,0.4000000000000001,False,None,0.0
6,6_scenario_10,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,6.369523,8.540645,1.58,False,None,0.0
6,6_scenario_11_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,4.459974,10.06,True,npc_vehicle,1.5484143676002138
7,7_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,4.755548,7.62,False,None,0.0
7,7_scenario_1,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,1.77384,11.208981,10.92,False,None,0.0
7,7_scenario_2,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.743727,10.539067,7.5,False,None,0.0
7,7_scenario_3,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,0.815413,9.222036,8.18,False,None,0.0
7,7_scenario_4,A pink BoxTruck is crossing the road (near) and switching lane.,0.899223,12.037937,4.279999999999999,False,None,0.0
7,7_scenario_5,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,2.825325,13.509865,0.3,False,None,0.0
7,7_scenario_6,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,2.756589,11.073964,5.9,False,None,0.0
7,7_scenario_7,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,12.540447,12.588564,11.48,False,None,0.0
7,7_scenario_8,A white SchoolBus is driving from the opposite direction (far) and switching lane.,9.182923,9.718497,0.5999999999999999,False,None,0.0
7,7_scenario_9,A black SchoolBus is crossing the road (near) and maintaining lane.,18.900219,8.17765,0.7400000000000001,False,None,0.0
7,7_scenario_10,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,16.049485,7.600549,4.24,False,None,0.0
7,7_scenario_11,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,25.389014,7.754007,0.4599999999999999,False,None,0.0
7,7_scenario_12,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,2.861055,7.867272,4.359999999999999,False,None,0.0
7,7_scenario_13,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,2.291563,8.221992,4.06,False,None,0.0
7,7_scenario_14,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,2.144741,11.017969,7.04,False,None,0.0
8,8_scenario_0,A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,10.149146,20.489724,2.58,False,None,0.0
8,8_scenario_1,A yellow Sedan is driving from the opposite direction (near) and switching lane.,3.04766,23.989627,5.96,False,None,0.0
8,8_scenario_2,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,3.169179,18.166541,2.5,False,None,0.0
8,8_scenario_3,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,8.418261,16.241875,10.42,False,None,0.0
8,8_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,7.766299,19.899452,2.92,False,None,0.0
8,8_scenario_5,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,2.282454,29.626262,0.3599999999999999,False,None,0.0
8,8_scenario_6,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,1.718133,22.475745,7.02,False,None,0.0
8,8_scenario_7,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,3.452297,13.971741,8.84,False,None,0.0
8,8_scenario_8,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,3.445614,7.91794,6.859999999999999,False,None,0.0
8,8_scenario_9,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,10.658865,11.059809,2.8200000000000003,False,None,0.0
8,8_scenario_10,A yellow SUV is driving from the opposite direction (near) and switching lane.,2.312401,11.084549,6.32,False,None,0.0
8,8_scenario_11,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,5.155384,11.130963,2.9,False,None,0.0
8,8_scenario_12,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,15.730647,11.125313,4.54,False,None,0.0
8,8_scenario_13,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,12.596722,11.079167,3.22,False,None,0.0
8,8_scenario_14,A pink SUV is crossing the road (far) and switching lane.,21.760965,4.276009,4.74,False,None,0.0
8,8_scenario_15,A pink SchoolBus is crossing the road (near) and switching lane.,0.894699,8.025104,3.4799999999999995,False,None,0.0
8,8_scenario_16,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,3.166207,11.084274,2.44,False,None,0.0
8,8_scenario_17,A pink Sedan is driving from the opposite direction (far) and switching lane.,11.820826,11.086141,0.98,False,None,0.0
8,8_scenario_18,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,6.684794,10.999906,6.24,False,None,0.0
8,8_scenario_19,A pink Hatchback is crossing the road (far) and maintaining lane.,1.07051,9.816204,6.6,False,None,0.0
9,9_scenario_0,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,8.065892,12.732842,4.34,False,None,0.0
9,9_scenario_1,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,100000.0,18.793305,1.12,False,None,0.0
9,9_scenario_2,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,3.317652,3.850247,1.78,False,None,0.0
9,9_scenario_3_npc_vehicle,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,0.0,2.635287,9.3,True,npc_vehicle,3.819863514112981
10,10_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,42.122279,2.76,False,None,0.0
10,10_scenario_1,A white Jeep is crossing the road (far) and maintaining lane.,2.408368,15.265386,3.78,False,None,0.0
10,10_scenario_2,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,2.132901,6.62926,11.44,False,None,0.0
10,10_scenario_3,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,2.438123,16.57584,10.44,False,None,0.0
10,10_scenario_4,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,5.953526,24.38096,7.32,False,None,0.0
10,10_scenario_5,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,4.847155,11.500479,6.720000000000001,False,None,0.0
10,10_scenario_6,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.536236,4.045069,7.1,False,None,0.0
10,10_scenario_7,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,12.02809,5.617412,12.24,False,None,0.0
10,10_scenario_8,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,2.81877,12.990383,0.7,False,None,0.0
10,10_scenario_9,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,17.787792,17.273665,0.3799999999999999,False,None,0.0
10,10_scenario_10,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,5.32556,17.806083,3.14,False,None,0.0
10,10_scenario_11,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,11.719136,12.969016,0.32,False,None,0.0
10,10_scenario_12,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,5.301038,12.558544,3.32,False,None,0.0
10,10_scenario_13,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,3.736482,4.116572,2.9200000000000004,False,None,0.0
10,10_scenario_14,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.575441,10.628197,4.72,False,None,0.0
11,11_scenario_0,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,1.651483,13.450436,4.96,False,None,0.0
11,11_scenario_1,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.873201,4.346694,1.98,False,None,0.0
