Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,11.379242,9.144743,2.7399999999999998,False,None,0
0,0_scenario_1,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,3.688413,7.533215,2.14,False,None,0
0,0_scenario_2,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,100000,5.587817,3.26,False,None,0
0,0_scenario_3,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000,3.02191,5.98,False,None,0
0,0_scenario_4,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,100000,5.049974,7.8999999999999995,False,None,0
0,0_scenario_5,A black SUV is crossing the road (near) and switching lane.,4.247558,10.270394,3.94,False,None,0
0,0_scenario_6,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,6.363284,13.401014,8.42,False,None,0
0,0_scenario_7,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,5.376464,15.520448,3.8600000000000003,False,None,0
0,0_scenario_8,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,9.656441,20.288049,5.719999999999999,False,None,0
0,0_scenario_9,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,3.984309,6.245628,9.5,False,None,0
0,0_scenario_10,A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,1.121633,3.591328,5.64,False,None,0
0,0_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,2.386207,11.427049,4.64,False,None,0
0,0_scenario_12,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,2.345734,11.280855,4.16,False,None,0
0,0_scenario_13,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,3.527489,8.305818,1.0,False,None,0
1,1_scenario_0,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,100000,7.747427,4.76,False,None,0
1,1_scenario_1,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,10.830086,26.794815,2.74,False,None,0
1,1_scenario_2,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,35.75316,0.3400000000000001,False,None,0
1,1_scenario_3,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,9.603209,14.957744,0.98,False,None,0
1,1_scenario_4,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,16.185893,10.899999999999999,False,None,0
1,1_scenario_5,A black SchoolBus is crossing the road (near) and maintaining lane.,1.652412,16.483486,9.4,False,None,0
1,1_scenario_6,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,5.533165,18.24343,2.12,False,None,0
1,1_scenario_7,A yellow Sedan is driving from the opposite direction (near) and switching lane.,1.900048,14.89702,6.220000000000001,False,None,0
1,1_scenario_8,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,2.622866,14.282391,3.2799999999999994,False,None,0
1,1_scenario_9,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,1.133408,3.812783,1.02,False,None,0
1,1_scenario_10,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,0.74129,5.264295,7.12,False,None,0
2,2_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,50.82144,4.66,False,None,0
2,2_scenario_1,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,100000,59.866349,1.2999999999999998,False,None,0
2,2_scenario_2,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,3.045077,7.306094,5.24,False,None,0
2,2_scenario_3,A black SUV is crossing the road (near) and switching lane.,100000,9.614452,3.06,False,None,0
2,2_scenario_4,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,2.138549,8.698722,2.34,False,None,0
2,2_scenario_5,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,1.041044,19.605614,4.12,False,None,0
2,2_scenario_6,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,0.912762,14.1146,8.42,False,None,0
2,2_scenario_7,A pink Jeep is crossing the road (near) and switching lane.,1.754737,11.489072,5.78,False,None,0
2,2_scenario_8,A pink BoxTruck is crossing the road (near) and switching lane.,3.494876,20.78931,1.92,False,None,0
2,2_scenario_9,A red SUV is crossing the road (near) and maintaining lane.,1.858944,15.593856,4.859999999999999,False,None,0
2,2_scenario_10,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,1.08741,6.171598,2.2600000000000002,False,None,0
2,2_scenario_11,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,1.899466,25.998666,2.76,False,None,0
2,2_scenario_12,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,0.529441,3.110115,1.6600000000000001,False,None,0
2,2_scenario_13,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,1.46601,11.553197,6.2,False,None,0
2,2_scenario_14,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,8.500268,9.180795,5.94,False,None,0
3,3_scenario_0,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,2.111772,41.716749,3.76,False,None,0
3,3_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,2.132895,12.959087,4.4,False,None,0
3,3_scenario_2,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,100000,3.805293,3.3,False,None,0
3,3_scenario_3,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000,9.955471,0.43999999999999995,False,None,0
3,3_scenario_4,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,4.485168,23.405018,11.66,False,None,0
3,3_scenario_5,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,1.476773,13.837855,11.9,False,None,0
3,3_scenario_6,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,2.12275,16.454718,5.5600000000000005,False,None,0
3,3_scenario_7,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,3.35551,31.470907,3.2199999999999998,False,None,0
3,3_scenario_8,A pedestrian is crossing the road from right to left.,10.537314,19.342285,4.86,False,None,0
3,3_scenario_9,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,2.627501,13.298258,7.2,False,None,0
3,3_scenario_10,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,4.157475,10.816342,0.86,False,None,0
3,3_scenario_11,A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,6.540185,6.801672,0.98,False,None,0
3,3_scenario_12,A pink Hatchback is crossing the road (far) and maintaining lane.,9.482209,4.852786,4.14,False,None,0
3,3_scenario_13,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,3.67643,3.911016,6.92,False,None,0
4,4_scenario_0,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000,56.468206,3.3,False,None,0
4,4_scenario_1,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,2.55451,38.368398,3.44,False,None,0
