Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A yellow Jeep is driving from the opposite direction (far) and switching lane.,100000,13.87158,2.6399999999999997,False,None,0
0,0_scenario_1,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,100000,8.852204,0.43999999999999995,False,None,0
0,0_scenario_2,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,60.873005,41.670466,0.6199999999999999,False,None,0
0,0_scenario_3,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,1.780957,11.842894,3.6,False,None,0
0,0_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,0.642497,10.851596,2.88,False,None,0
0,0_scenario_5,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,3.806905,19.251285,0.43999999999999995,False,None,0
0,0_scenario_6,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,5.770549,32.470357,2.58,False,None,0
0,0_scenario_7,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,8.703938,31.614124,5.279999999999999,False,None,0
0,0_scenario_8,A pedestrian is crossing the road from right to left.,11.836789,37.76746,3.7199999999999998,False,None,0
0,0_scenario_9,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,8.228992,18.144006,2.26,False,None,0
0,0_scenario_10,A white BoxTruck is driving from the opposite direction (far) and switching lane.,3.051154,4.108093,4.58,False,None,0
0,0_scenario_11,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,3.444924,19.992923,2.24,False,None,0
0,0_scenario_12,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,3.56285,15.301974,3.6199999999999997,False,None,0
0,0_scenario_13,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,4.70264,12.476737,3.4,False,None,0
1,1_scenario_0,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,100000,100000,10.14,False,None,0
1,1_scenario_1,A pedestrian is crossing the road from left to right.,100000,4.367891,1.4000000000000001,False,None,0
1,1_scenario_2,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,3.075762,3.1399999999999997,False,None,0
1,1_scenario_3,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,2.703725,19.747375,4.58,False,None,0
1,1_scenario_4,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,23.825951,26.031333,9.34,False,None,0
1,1_scenario_5,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,3.809484,25.880241,2.56,False,None,0
1,1_scenario_6,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,4.990022,32.100508,3.48,False,None,0
1,1_scenario_7,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,4.234571,5.545355,4.5600000000000005,False,None,0
1,1_scenario_8,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,1.14888,12.234219,8.06,False,None,0
1,1_scenario_9,A yellow SUV is driving from the opposite direction (near) and switching lane.,2.667129,16.223746,7.52,False,None,0
1,1_scenario_10,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,5.751757,4.245403,2.68,False,None,0
1,1_scenario_11,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.928039,8.488767,3.72,False,None,0
1,1_scenario_12,A pink Sedan is driving from the opposite direction (far) and switching lane.,5.787937,2.861397,6.9,True,npc_vehicle,2.0349220111954076
2,2_scenario_0,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000,50.82437,7.74,False,None,0
2,2_scenario_1,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,100000,8.205983,0.78,False,None,0
2,2_scenario_2,A white Hatchback is overtaking (far) the ego vehicle and maintaining lane.,2.14105,27.040476,8.66,False,None,0
2,2_scenario_3,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,1.932193,3.748382,3.7800000000000002,False,None,0
2,2_scenario_4,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,2.019557,11.263607,7.24,False,None,0
2,2_scenario_5,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,3.988731,33.350869,2.56,False,None,0
2,2_scenario_6,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,8.819447,43.596607,1.74,False,None,0
2,2_scenario_7,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,12.278683,3.415172,4.4,False,None,0
2,2_scenario_8,A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,1.182251,7.621869,7.0,False,None,0
2,2_scenario_9,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,9.486824,6.117619,12.38,False,None,0
2,2_scenario_10,A white SchoolBus is driving from the opposite direction (far) and switching lane.,0.730012,3.325456,5.84,False,None,0
2,2_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,3.37829,12.114203,4.82,False,None,0
2,2_scenario_12,A black SUV is crossing the road (near) and switching lane.,2.889548,14.302851,1.7400000000000002,False,None,0
2,2_scenario_13,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,4.082443,41.921845,0.9000000000000001,False,None,0
2,2_scenario_14,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,6.673836,11.894403,5.78,False,None,0
3,3_scenario_0,A red Hatchback is driving from the opposite direction (near) and switching lane.,13.309251,12.113667,5.82,False,None,0
3,3_scenario_1,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,184.100034,4.830579,1.64,False,None,0
3,3_scenario_2,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,0.823621,11.328113,6.279999999999999,False,None,0
3,3_scenario_3,A white BoxTruck is driving from the opposite direction (far) and switching lane.,5.678851,11.565027,2.8200000000000003,False,None,0
3,3_scenario_4,A red SUV is crossing the road (near) and maintaining lane.,1.111377,12.709353,6.02,False,None,0
3,3_scenario_5,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,4.607149,19.744426,0.30000000000000004,False,None,0
3,3_scenario_6,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,6.943291,33.342246,0.3600000000000001,False,None,0
3,3_scenario_7,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,17.510184,36.795177,6.32,False,None,0
