Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.527192,2.8600000000000003,False,None,0.0
0,0_scenario_1_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.505906,9.1,True,npc_vehicle,5.010892417490952
1,1_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.443845,7.76,False,None,0.0
1,1_scenario_1,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,0.774508,3.996016,8.92,False,None,0.0
1,1_scenario_2,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,1.27059,5.308709,5.16,False,None,0.0
1,1_scenario_3_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.323172,5.739999999999999,True,npc_vehicle,5.598581044114045
2,2_scenario_0,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.533556,4.72,False,None,0.0
2,2_scenario_1,A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,0.836188,5.280397,7.78,False,None,0.0
2,2_scenario_2,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,4.567385,13.64,False,None,0.0
2,2_scenario_3,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,4.389525,4.2,False,None,0.0
2,2_scenario_4,A pedestrian is crossing the road from right to left.,1.746488,8.625644,6.72,False,None,0.0
2,2_scenario_5,A pedestrian is crossing the road from right to left.,100000.0,3.276207,6.220000000000001,False,None,0.0
2,2_scenario_6_pedestrian,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,0.0,2.060783,4.9,True,pedestrian,5.334203281726694
3,3_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.42158,6.02,False,None,0.0
3,3_scenario_1,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,1.80739,7.670499,8.6,False,None,0.0
3,3_scenario_2,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.171912,3.129222,3.4200000000000004,False,None,0.0
3,3_scenario_3,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.448452,5.76,False,None,0.0
3,3_scenario_4_npc_vehicle,A pink Sedan is driving from the opposite direction (far) and switching lane.,0.0,2.621322,6.300000000000001,True,npc_vehicle,7.165268224125424
4,4_scenario_0,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,4.303062,3.46,False,None,0.0
4,4_scenario_1,A pedestrian is crossing the road from left to right.,100000.0,3.498688,6.66,False,None,0.0
4,4_scenario_2,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,6.141489,12.02,False,None,0.0
4,4_scenario_3_pedestrian,A pedestrian is crossing the road from right to left.,0.0,1.435678,7.5,True,pedestrian,1.384755843110374
5,5_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.379144,3.18,False,None,0.0
5,5_scenario_1_npc_vehicle,A skyblue SUV is crossing the road (far) and maintaining lane.,0.0,4.479727,8.04,True,npc_vehicle,7.314344304497672
6,6_scenario_0,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.335196,4.58,False,None,0.0
6,6_scenario_1_npc_vehicle,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,0.0,3.834952,8.200000000000001,True,npc_vehicle,8.493988053701473
7,7_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.608349,2.3800000000000003,False,None,0.0
7,7_scenario_1_npc_vehicle,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.0,3.672787,6.4,True,npc_vehicle,6.278628523293775
8,8_scenario_0,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.750837,13.14,False,None,0.0
9,9_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.560824,9.38,False,None,0.0
9,9_scenario_1,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,2.948097,2.92,False,None,0.0
9,9_scenario_2,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.897056,5.16178,9.6,False,None,0.0
9,9_scenario_3,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,0.431713,2.919996,4.76,False,None,0.0
9,9_scenario_4,A pedestrian is crossing the road from right to left.,0.197675,4.480737,7.880000000000001,False,None,0.0
9,9_scenario_5_pedestrian,A pedestrian is crossing the road from left to right.,0.0,2.635132,6.74,True,pedestrian,3.801118946704424
10,10_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.579164,2.92,False,None,0.0
10,10_scenario_1_npc_vehicle,A pedestrian is crossing the road from left to right.,0.0,2.369837,15.68,True,npc_vehicle,8.587772315452668
11,11_scenario_0,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.340942,3.02,False,None,0.0
11,11_scenario_1_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.566128,6.379999999999999,True,npc_vehicle,3.768668869859252
12,12_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.741504,3.18,False,None,0.0
12,12_scenario_1,A pedestrian is crossing the road from left to right.,100000.0,7.170105,8.02,False,None,0.0
12,12_scenario_2,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,2.148149,4.027082,3.62,False,None,0.0
12,12_scenario_3_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.946021,7.64,True,npc_vehicle,1.1237648299032736
