Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A pedestrian is crossing the road from left to right.,100000,17.87191,4.86,False,None,0
0,0_scenario_1,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,100000,13.884528,3.8599999999999994,False,None,0
0,0_scenario_2,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,100000,4.800864,7.380000000000001,False,None,0
0,0_scenario_3,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,8.043822,5.254515,1.7399999999999998,False,None,0
0,0_scenario_4,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,1.438426,5.397291,5.26,False,None,0
0,0_scenario_5,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.476201,8.139412,3.3999999999999995,False,None,0
0,0_scenario_6,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,0.787253,8.823214,8.06,False,None,0
0,0_scenario_7,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000,16.487225,7.9,False,None,0
0,0_scenario_8,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,11.677302,9.523192,3.1399999999999997,False,None,0
0,0_scenario_9,A pink SUV is crossing the road (far) and switching lane.,1.819551,5.824689,10.08,False,None,0
0,0_scenario_10,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,4.988878,5.827472,3.6799999999999997,False,None,0
0,0_scenario_11,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,0.367602,4.371416,4.640000000000001,False,None,0
0,0_scenario_12,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.378353,3.694709,6.54,False,None,0
0,0_scenario_13,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.26633,3.228089,7.0600000000000005,False,None,0
0,0_scenario_14,A yellow Hatchback is crossing the road (near) and maintaining lane.,100000,5.529676,2.2,False,None,0
0,0_scenario_15,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000,9.439305,4.24,False,None,0
1,1_scenario_0,A pink Jeep is crossing the road (near) and switching lane.,0.589567,5.808855,9.22,False,None,0
1,1_scenario_1,A pink Jeep is crossing the road (near) and switching lane.,0.497651,5.070549,2.1599999999999997,False,None,0
1,1_scenario_2,A red Jeep is overtaking (near) the ego vehicle and switching lane.,0.992518,13.779697,5.32,False,None,0
1,1_scenario_3,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,4.777594,11.601332,4.46,False,None,0
1,1_scenario_4,A white BoxTruck is driving from the opposite direction (far) and switching lane.,0.454635,3.976787,5.6,False,None,0
1,1_scenario_5,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,100000,5.769291,8.38,False,None,0
