Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,50.686671,5.12,False,None,0
0,0_scenario_1,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,3.34028,4.735239,4.5200000000000005,False,None,0
0,0_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000,2.909711,0.6599999999999999,False,None,0
0,0_scenario_3,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,100000,12.125599,14.559999999999999,False,None,0
0,0_scenario_4,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,1.534186,18.441925,4.72,False,None,0
0,0_scenario_5,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,0.883478,11.531615,9.780000000000001,False,None,0
0,0_scenario_6,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,1.359106,12.200755,4.28,False,None,0
0,0_scenario_7,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,37.095621,4.62,False,None,0
0,0_scenario_8,A pink SchoolBus is crossing the road (near) and switching lane.,1.71956,15.20546,4.8999999999999995,False,None,0
0,0_scenario_9,A skyblue SUV is crossing the road (far) and maintaining lane.,2.866367,22.39568,3.58,False,None,0
0,0_scenario_10,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,10.50771,4.499052,2.42,False,None,0
0,0_scenario_11,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,1.263629,8.18999,0.7000000000000001,False,None,0
0,0_scenario_12,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,2.405867,12.838423,4.96,False,None,0
1,1_scenario_0,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000,50.871666,2.4800000000000004,False,None,0
1,1_scenario_1,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.891934,9.156397,2.2199999999999998,False,None,0
1,1_scenario_2,A skyblue SUV is crossing the road (far) and maintaining lane.,2.480555,10.040647,0.5599999999999999,False,None,0
1,1_scenario_3,A red SchoolBus is driving from the opposite direction (near) and maintaining lane.,5.590935,8.153065,2.88,False,None,0
1,1_scenario_4,A pink Hatchback is crossing the road (far) and maintaining lane.,6.484449,11.078969,3.6799999999999997,False,None,0
1,1_scenario_5,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,0.857365,10.522825,8.36,False,None,0
1,1_scenario_6,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,8.07103,13.018229,2.4599999999999995,False,None,0
1,1_scenario_7,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,7.504993,4.484193,5.5,False,None,0
1,1_scenario_8,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,2.01775,6.095621,3.62,False,None,0
1,1_scenario_9,A pedestrian is crossing the road from right to left.,3.189482,4.16503,2.5,False,None,0
1,1_scenario_10,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,1.918711,6.756879,0.8599999999999999,False,None,0
1,1_scenario_11,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,2.039439,19.063942,6.92,False,None,0
2,2_scenario_0,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,2.187748,43.278115,3.08,False,None,0
2,2_scenario_1,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,2.121264,35.230538,3.0599999999999996,False,None,0
2,2_scenario_2,A black SUV is driving from the opposite direction (far) and switching lane.,100000,9.80667,6.359999999999999,False,None,0
2,2_scenario_3,A skyblue SUV is crossing the road (far) and maintaining lane.,2.802555,10.425162,4.72,False,None,0
2,2_scenario_4,A pink BoxTruck is crossing the road (near) and switching lane.,3.304321,3.08765,5.66,False,None,0
2,2_scenario_5,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,3.266938,9.045812,3.7800000000000002,False,None,0
