Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,12.791117,50.941813,5.0600000000000005,False,None,0.0
0,0_scenario_1,A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,24.836722,18.73482,1.96,False,None,0.0
0,0_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,2.985716,34.346908,0.7599999999999999,False,None,0.0
0,0_scenario_3,A skyblue SUV is crossing the road (far) and maintaining lane.,2.455497,24.547502,10.8,False,None,0.0
0,0_scenario_4,A white Hatchback is overtaking (far) the ego vehicle and maintaining lane.,4.166137,17.148804,2.78,False,None,0.0
0,0_scenario_5,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,1.66018,4.336285,9.28,False,None,0.0
0,0_scenario_6,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.976719,16.104006,5.44,False,None,0.0
0,0_scenario_7,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,12.525039,13.434004,9.98,False,None,0.0
0,0_scenario_8,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,26.62841,11.481088,3.94,False,None,0.0
0,0_scenario_9,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,2.398182,3.797616,5.36,False,None,0.0
0,0_scenario_10,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,2.867763,5.640009,5.96,False,None,0.0
0,0_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,3.284331,17.945084,6.16,False,None,0.0
0,0_scenario_12,A skyblue SUV is crossing the road (far) and maintaining lane.,100000.0,45.998896,7.540000000000001,False,None,0.0
0,0_scenario_13,A black SchoolBus is crossing the road (far) and maintaining lane.,100000.0,39.578807,2.48,False,None,0.0
0,0_scenario_14,A red Hatchback is crossing the road (near) and switching lane.,100000.0,13.607041,0.86,False,None,0.0
0,0_scenario_15,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,10.633106,6.98,False,None,0.0
0,0_scenario_16,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,20.177195,10.634465,7.0600000000000005,False,None,0.0
1,1_scenario_0,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000.0,33.161354,4.52,False,None,0.0
1,1_scenario_1,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,13.382047,13.789844,5.36,False,None,0.0
1,1_scenario_2,A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,7.187703,4.190831,5.64,False,None,0.0
1,1_scenario_3,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,3.82071,3.843012,14.22,False,None,0.0
1,1_scenario_4,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,4.522054,8.517833,0.6799999999999999,False,None,0.0
1,1_scenario_5,A black SUV is driving from the opposite direction (far) and switching lane.,12.971021,7.546858,13.48,False,None,0.0
1,1_scenario_6,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,7.909211,5.124955,5.46,False,None,0.0
1,1_scenario_7,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,1.889485,4.059761,10.739999999999998,False,None,0.0
1,1_scenario_8,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,4.315296,3.994923,4.46,False,None,0.0
1,1_scenario_9,A red Jeep is overtaking (near) the ego vehicle and switching lane.,4.324406,4.124091,3.94,False,None,0.0
1,1_scenario_10,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,4.173477,11.486813,4.86,False,None,0.0
1,1_scenario_11,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,6.760305,23.122388,5.0,False,None,0.0
1,1_scenario_12,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000.0,6.800576,0.0,False,None,0.0
1,1_scenario_13,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,2.802707,12.920552,7.56,False,None,0.0
1,1_scenario_14,A yellow Sedan is crossing the road (far) and maintaining lane.,4.940467,33.027814,7.54,False,None,0.0
1,1_scenario_15,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,21.762373,40.790536,2.62,False,None,0.0
1,1_scenario_16,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,100000.0,4.331935,3.1,False,None,0.0
1,1_scenario_17,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,1.142842,21.9526,2.04,False,None,0.0
1,1_scenario_18,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,39.327309,0.64,False,None,0.0
1,1_scenario_19,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000.0,49.261336,4.94,False,None,0.0
1,1_scenario_20,A white Hatchback is overtaking (far) the ego vehicle and maintaining lane.,1.286352,8.258511,7.0600000000000005,False,None,0.0
2,2_scenario_0,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,1.954123,8.764474,5.239999999999999,False,None,0.0
2,2_scenario_1,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,11.889912,16.0,False,None,0.0
2,2_scenario_2,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,258.556652,13.35757,1.78,False,None,0.0
2,2_scenario_3,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,2.697767,6.47084,10.2,False,None,0.0
