Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,50.151753,4.22,False,None,0.0
0,0_scenario_1,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000.0,38.474954,2.02,False,None,0.0
0,0_scenario_2,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000.0,33.715262,0.6000000000000001,False,None,0.0
0,0_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000.0,7.883785,2.08,False,None,0.0
0,0_scenario_4,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,15.550493,12.087235,5.5,False,None,0.0
0,0_scenario_5,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,21.507666,17.42756,13.74,False,None,0.0
0,0_scenario_6,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,8.503372,9.265653,11.9,False,None,0.0
0,0_scenario_7,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,4.260961,10.54,False,None,0.0
0,0_scenario_8,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000.0,4.143146,1.5,False,None,0.0
0,0_scenario_9,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,10.625923,3.2,False,None,0.0
0,0_scenario_10,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,1.082708,15.347083,4.22,False,None,0.0
0,0_scenario_11,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,1.35221,8.056787,5.44,False,None,0.0
0,0_scenario_12,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,4.124482,5.5,False,None,0.0
0,0_scenario_13,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,6.116758,0.0,False,None,0.0
0,0_scenario_14,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,6.116802,0.52,False,None,0.0
0,0_scenario_15,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,5.102735,0.3999999999999999,False,None,0.0
0,0_scenario_16,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,5.520823,0.0,False,None,0.0
0,0_scenario_17,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,6.118934,0.0,False,None,0.0
0,0_scenario_18,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,100000.0,5.6249,3.34,False,None,0.0
0,0_scenario_19,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,100000.0,5.498809,3.46,False,None,0.0
0,0_scenario_20,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,100000.0,7.469171,1.0599999999999998,False,None,0.0
0,0_scenario_21,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,100000.0,8.485743,5.92,False,None,0.0
0,0_scenario_22,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,3.415961,7.276505,7.02,False,None,0.0
1,1_scenario_0,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,11.784328,7.206338,4.28,False,None,0.0
1,1_scenario_1,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,8.9686,14.04,False,None,0.0
1,1_scenario_2,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,3.073404,11.426783,0.56,False,None,0.0
1,1_scenario_3,A pink BoxTruck is crossing the road (near) and switching lane.,100000.0,14.545336,0.4600000000000002,False,None,0.0
1,1_scenario_4,A red Hatchback is driving from the opposite direction (near) and switching lane.,100000.0,16.197226,8.58,False,None,0.0
1,1_scenario_5,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000.0,17.623171,14.94,False,None,0.0
1,1_scenario_6,A black SUV is driving from the opposite direction (far) and switching lane.,17.181867,15.997652,11.06,False,None,0.0
1,1_scenario_7,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,8.889045,5.28,False,None,0.0
1,1_scenario_8,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,7.711831,3.28,False,None,0.0
1,1_scenario_9,A pink SchoolBus is crossing the road (near) and switching lane.,100000.0,11.857083,7.039999999999999,False,None,0.0
1,1_scenario_10,A pink BoxTruck is crossing the road (near) and switching lane.,2.181178,6.231424,3.6,False,None,0.0
1,1_scenario_11,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,14.229292,4.157861,3.98,False,None,0.0
1,1_scenario_12,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000.0,9.192321,7.38,False,None,0.0
1,1_scenario_13,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000.0,8.371059,1.56,False,None,0.0
1,1_scenario_14,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,3.228505,2.62,False,None,0.0
2,2_scenario_0,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,32.435244,5.84,False,None,0.0
