Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.785141,12.46793,4.3,False,None,0
0,0_scenario_1,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.489275,4.461446,8.94,False,None,0
0,0_scenario_2,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,1.051365,3.885876,4.06,False,None,0
0,0_scenario_3,A red Hatchback is crossing the road (far) and switching lane.,0.388638,1.952056,15.0,False,None,0
0,0_scenario_4,A pink SUV is driving from the opposite direction (far) and maintaining lane.,4.013265,3.525282,4.86,False,None,0
0,0_scenario_5,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.818123,9.678784,4.76,False,None,0
0,0_scenario_6,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,1.548818,31.007415,0.6599999999999999,False,None,0
0,0_scenario_7,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,6.185772,9.970459,3.94,False,None,0
0,0_scenario_8,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,0.567164,6.539393,4.42,False,None,0
0,0_scenario_9,A white SchoolBus is crossing the road (far) and switching lane.,1.225141,8.239155,6.34,False,None,0
0,0_scenario_10,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.595939,5.656495,5.88,False,None,0
0,0_scenario_11,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,1.336692,3.653619,7.14,False,None,0
0,0_scenario_12,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,0.51484,6.529997,5.14,False,None,0
0,0_scenario_13,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.323674,4.529671,2.8400000000000003,False,None,0
0,0_scenario_14,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,1.155336,4.586447,6.36,False,None,0
0,0_scenario_15,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,0.840946,5.6702,7.18,False,None,0
1,1_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.691717,9.984169,2.2199999999999998,False,None,0
1,1_scenario_1,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.474885,5.147108,11.08,False,None,0
1,1_scenario_2,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,0.669163,4.873324,11.54,False,None,0
1,1_scenario_3,A pedestrian is crossing the road from right to left.,1.084004,5.709119,4.6,False,None,0
1,1_scenario_4,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,1.015456,1.863617,6.7,True,pedestrian,7.177475193485073
