Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000.0,26.907118,2.76,False,None,0.0
0,0_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.76559,5.58912,14.74,False,None,0.0
0,0_scenario_2,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,100000.0,4.112641,0.4999999999999999,False,None,0.0
0,0_scenario_3,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,24.586701,3.809645,0.8999999999999999,False,None,0.0
0,0_scenario_4,A pink Sedan is driving from the opposite direction (far) and switching lane.,27.522948,4.14133,3.3600000000000003,False,None,0.0
0,0_scenario_5,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,3.366533,7.157771,16.34,False,None,0.0
0,0_scenario_6,A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,7.360031,12.707264,2.48,False,None,0.0
0,0_scenario_7,A skyblue SUV is crossing the road (far) and maintaining lane.,2.920465,10.26691,2.52,False,None,0.0
0,0_scenario_8,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,6.088318,6.361311,4.319999999999999,False,None,0.0
0,0_scenario_9,A white BoxTruck is driving from the opposite direction (far) and switching lane.,6.946728,3.361615,3.84,False,None,0.0
0,0_scenario_10,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,26.58165,11.927088,5.34,False,None,0.0
0,0_scenario_11,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,1.195165,11.777845,4.38,False,None,0.0
0,0_scenario_12,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,6.925281,13.251206,1.06,False,None,0.0
0,0_scenario_13,A white SchoolBus is driving from the opposite direction (far) and switching lane.,100000.0,31.163446,6.0,False,None,0.0
1,1_scenario_0,A white SchoolBus is driving from the opposite direction (far) and switching lane.,4.69899,51.615331,3.34,False,None,0.0
1,1_scenario_1,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,8.814284,44.447685,1.04,False,None,0.0
1,1_scenario_2,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,9.427742,16.591975,0.9000000000000001,False,None,0.0
1,1_scenario_3,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,6.266949,40.111002,4.16,False,None,0.0
1,1_scenario_4,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,8.862412,23.935601,2.58,False,None,0.0
1,1_scenario_5,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.471638,4.985029,10.82,False,None,0.0
1,1_scenario_6,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.805485,3.850823,6.359999999999999,False,None,0.0
1,1_scenario_7,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,5.458212,3.933296,4.26,False,None,0.0
1,1_scenario_8,A pedestrian is crossing the road from left to right.,7.899334,4.127543,4.38,False,None,0.0
1,1_scenario_9,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,6.446618,3.775909,5.8,False,None,0.0
1,1_scenario_10,A red Hatchback is crossing the road (near) and switching lane.,100000.0,3.789245,5.8,False,None,0.0
1,1_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,3.817303,5.8,False,None,0.0
1,1_scenario_12,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,100000.0,3.845408,5.8,False,None,0.0
1,1_scenario_13,A white Jeep is crossing the road (far) and maintaining lane.,100000.0,3.873554,5.8,False,None,0.0
1,1_scenario_14,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,3.902071,5.8,False,None,0.0
1,1_scenario_15,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,3.9305,5.8,False,None,0.0
1,1_scenario_16,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,100000.0,3.95903,0.0,False,None,0.0
2,2_scenario_0,A pink Hatchback is crossing the road (far) and maintaining lane.,100000.0,16.560057,3.72,False,None,0.0
2,2_scenario_1,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,0.788427,9.740897,5.92,False,None,0.0
2,2_scenario_2,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,5.309051,5.503878,0.74,False,None,0.0
2,2_scenario_3,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,5.943966,6.439341,0.5999999999999999,False,None,0.0
2,2_scenario_4,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,5.179642,5.561551,14.6,False,None,0.0
2,2_scenario_5,A yellow SUV is driving from the opposite direction (near) and switching lane.,2.02057,8.325793,4.44,False,None,0.0
2,2_scenario_6,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,3.951476,10.852478,8.54,False,None,0.0
2,2_scenario_7,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,2.066552,10.644077,6.76,False,None,0.0
2,2_scenario_8,A black SchoolBus is crossing the road (far) and maintaining lane.,4.367786,14.67599,2.28,False,None,0.0
2,2_scenario_9,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,17.514553,18.706968,5.76,False,None,0.0
2,2_scenario_10,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,4.045998,6.650574,4.86,False,None,0.0
2,2_scenario_11,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,18.277549,5.077285,8.280000000000001,False,None,0.0
2,2_scenario_12,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.062682,4.169352,5.42,False,None,0.0
2,2_scenario_13,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,1.629173,2.895068,2.58,False,None,0.0
2,2_scenario_14,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,3.018917,7.55949,1.0,False,None,0.0
2,2_scenario_15,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,7.395918,8.271481,1.44,False,None,0.0
2,2_scenario_16,A red Hatchback is crossing the road (near) and switching lane.,5.422519,3.17508,5.3,False,None,0.0
3,3_scenario_0,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,1.923927,8.551671,3.22,False,None,0.0
3,3_scenario_1,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,16.505772,9.093966,6.28,False,None,0.0
3,3_scenario_2,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,13.824493,10.091144,0.98,False,None,0.0
3,3_scenario_3,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,0.577963,8.589482,6.78,False,None,0.0
3,3_scenario_4,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,3.70469,11.081646,4.96,False,None,0.0
3,3_scenario_5,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,4.751865,4.088069,5.1,False,None,0.0
3,3_scenario_6,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,4.967155,6.347194,4.300000000000001,False,None,0.0
3,3_scenario_7,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,4.538703,14.259568,5.880000000000001,False,None,0.0
3,3_scenario_8,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,5.715295,17.722362,11.74,False,None,0.0
3,3_scenario_9,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,3.367291,12.895656,6.56,False,None,0.0
3,3_scenario_10,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,8.967959,8.591769,2.08,False,None,0.0
3,3_scenario_11,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.256114,2.897031,10.04,False,None,0.0
3,3_scenario_12,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,2.899519,3.307112,8.12,False,None,0.0
3,3_scenario_13,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,1.774508,20.206632,2.6,False,None,0.0
3,3_scenario_14,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.903173,5.385179,5.56,False,None,0.0
3,3_scenario_15,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,4.834008,31.446184,0.98,False,None,0.0
4,4_scenario_0,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,6.804839,3.83722,4.12,False,None,0.0
4,4_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,4.559476,3.780845,2.14,False,None,0.0
4,4_scenario_2,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,100000.0,3.949914,0.5800000000000001,False,None,0.0
4,4_scenario_3,A yellow Sedan is crossing the road (far) and maintaining lane.,2.368997,5.976278,9.84,False,None,0.0
4,4_scenario_4,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,5.781574,16.30006,2.42,False,None,0.0
4,4_scenario_5,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,13.149976,10.323441,6.18,False,None,0.0
4,4_scenario_6,A pink BoxTruck is crossing the road (near) and switching lane.,1.372429,10.283054,11.9,False,None,0.0
4,4_scenario_7,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,1.462111,6.563665,10.760000000000002,False,None,0.0
4,4_scenario_8,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,4.682363,9.717457,5.62,False,None,0.0
4,4_scenario_9,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,9.815597,5.392285,11.48,False,None,0.0
4,4_scenario_10,A red Hatchback is crossing the road (far) and switching lane.,9.528151,3.28324,2.72,False,None,0.0
4,4_scenario_11,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,7.306945,8.820455,5.04,False,None,0.0
4,4_scenario_12,A yellow SUV is driving from the opposite direction (near) and switching lane.,8.562641,19.894335,5.04,False,None,0.0
4,4_scenario_13,A red Hatchback is crossing the road (near) and switching lane.,100000.0,14.447771,0.6,False,None,0.0
4,4_scenario_14,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,5.632278,5.442628,6.1,False,None,0.0
