Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,3.343034,3.1399999999999997,False,None,0
0,0_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.606892,3.965154,9.18,True,npc_vehicle,2.7185634168746167
1,1_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,3.521625,5.48,False,None,0
1,1_scenario_1,A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,0.834185,3.260699,11.62,False,None,0
1,1_scenario_2,A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,0.450411,3.537814,7.300000000000001,False,None,0
1,1_scenario_3,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,14.466237,3.773422,8.78,False,None,0
1,1_scenario_4,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,3.814516,4.754623,8.52,False,None,0
1,1_scenario_5,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,2.435996,5.209802,7.16,False,None,0
1,1_scenario_6,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,2.111324,3.556661,1.8199999999999998,False,None,0
1,1_scenario_7,A pink Hatchback is driving from the opposite direction (far) and switching lane.,1.406344,15.299482,6.1,False,None,0
1,1_scenario_8,A pedestrian is crossing the road from left to right.,2.608443,8.40052,5.779999999999999,False,None,0
1,1_scenario_9,A red Hatchback is crossing the road (near) and switching lane.,4.881949,3.76437,6.18,False,None,0
1,1_scenario_10,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,4.396779,4.502655,5.9,False,None,0
1,1_scenario_11,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,68.077034,5.505444,7.24,False,None,0
1,1_scenario_12,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,100000,3.774237,3.22,False,None,0
1,1_scenario_13,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,100000,2.754132,7.12,False,None,0
1,1_scenario_14,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,3.513723,7.02,False,None,0
1,1_scenario_15,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,5.400054,7.12,False,None,0
2,2_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,3.472622,5.96,False,None,0
2,2_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000,3.152532,7.580000000000001,True,npc_vehicle,3.033241182489387
3,3_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,3.570901,4.62,False,None,0
3,3_scenario_1,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,1.707502,7.178558,5.76,True,npc_vehicle,0.990500083117956
4,4_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,4.001964,5.739999999999999,False,None,0
4,4_scenario_1,A pedestrian is crossing the road from left to right.,4.266437,2.54295,10.36,True,npc_vehicle,8.915465582853876
5,5_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,3.275552,2.3400000000000003,False,None,0
5,5_scenario_1,A pedestrian is crossing the road from left to right.,1.851878,5.513322,6.6,True,npc_vehicle,8.27727342158468
