Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.831449,12.461534,4.08,False,None,0.0
0,0_scenario_1_npc_vehicle,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.943609,3.66,True,npc_vehicle,0.3909910763706255
1,1_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.655007,9.154671,4.859999999999999,False,None,0.0
1,1_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.45068,5.377082,5.68,False,None,0.0
1,1_scenario_2,A skyblue Jeep is overtaking (far) the ego vehicle and switching lane.,0.883609,7.281799,2.52,False,None,0.0
1,1_scenario_3_npc_vehicle,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,0.0,4.140495,8.46,True,npc_vehicle,6.483840047670946
2,2_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.670725,10.063047,2.96,False,None,0.0
2,2_scenario_1,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,0.432095,3.223553,11.48,False,None,0.0
2,2_scenario_2,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,10.449229,3.889745,3.16,False,None,0.0
2,2_scenario_3,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.376294,6.964117,4.24,False,None,0.0
2,2_scenario_4,A pedestrian is crossing the road from left to right.,0.809925,5.023163,9.28,False,None,0.0
2,2_scenario_5,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,0.451695,6.530104,2.04,False,None,0.0
2,2_scenario_6,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,7.487155,11.791108,4.22,False,None,0.0
2,2_scenario_7,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,4.199966,15.427743,4.94,False,None,0.0
2,2_scenario_8,A black SUV is crossing the road (near) and switching lane.,1.394173,12.929143,7.02,False,None,0.0
2,2_scenario_9,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,0.702125,5.215207,6.82,False,None,0.0
2,2_scenario_10,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.564845,4.00071,5.62,False,None,0.0
3,3_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.771495,12.571268,5.14,False,None,0.0
3,3_scenario_1,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,0.409853,4.656696,5.26,False,None,0.0
