Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A pink Hatchback is driving from the opposite direction (far) and switching lane.,100000.0,44.079291,4.54,False,None,0.0
0,0_scenario_1,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,3.721961,15.523773,4.2,False,None,0.0
0,0_scenario_2,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,3.940071,16.049406,7.640000000000001,False,None,0.0
0,0_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,2.98367,22.652448,0.7400000000000002,False,None,0.0
0,0_scenario_4,A pink SchoolBus is crossing the road (near) and switching lane.,100000.0,7.807751,6.199999999999999,False,None,0.0
0,0_scenario_5,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000.0,4.209952,15.080000000000002,False,None,0.0
0,0_scenario_6,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,14.233351,2.14,False,None,0.0
0,0_scenario_7,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,1.609645,7.088608,4.04,False,None,0.0
0,0_scenario_8,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,1.864318,11.6974,0.5799999999999998,False,None,0.0
0,0_scenario_9,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,2.195927,9.506204,1.2200000000000002,False,None,0.0
0,0_scenario_10,A black SchoolBus is crossing the road (far) and maintaining lane.,0.641395,10.72222,5.52,False,None,0.0
0,0_scenario_11,A red Hatchback is crossing the road (near) and switching lane.,6.798783,7.206105,7.02,False,None,0.0
1,1_scenario_0,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,43.230434,4.22,False,None,0.0
1,1_scenario_1,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,3.649514,50.019636,0.36,False,None,0.0
1,1_scenario_2,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,3.587056,21.498757,7.140000000000001,False,None,0.0
1,1_scenario_3,A pink SchoolBus is crossing the road (near) and switching lane.,100000.0,26.118638,3.26,False,None,0.0
1,1_scenario_4,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.981876,0.56,False,None,0.0
1,1_scenario_5,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,8.045451,6.36,False,None,0.0
1,1_scenario_6,A pink Hatchback is crossing the road (far) and maintaining lane.,100000.0,19.140822,10.16,False,None,0.0
1,1_scenario_7,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,4.989908,5.98,False,None,0.0
1,1_scenario_8,A pedestrian is crossing the road from left to right.,100000.0,16.148156,7.14,False,None,0.0
1,1_scenario_9,A pedestrian is crossing the road from left to right.,100000.0,3.963438,12.82,False,None,0.0
1,1_scenario_10,A yellow Sedan is driving from the opposite direction (near) and switching lane.,100000.0,3.749828,2.46,False,None,0.0
1,1_scenario_11,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000.0,3.754781,5.56,False,None,0.0
1,1_scenario_12,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.760959,5.4,False,None,0.0
1,1_scenario_13,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,100000.0,3.654829,5.98,False,None,0.0
1,1_scenario_14,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000.0,3.658537,5.72,False,None,0.0
1,1_scenario_15,A pedestrian is crossing the road from right to left.,100000.0,3.666036,0.0,False,None,0.0
1,1_scenario_16_npc_vehicle,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.67365,5.4,True,npc_vehicle,0.3463010995617465
2,2_scenario_0,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,1.664164,13.677552,4.659999999999999,False,None,0.0
2,2_scenario_1,A pink Jeep is crossing the road (near) and switching lane.,1.867702,7.488683,5.64,False,None,0.0
2,2_scenario_2,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.369393,7.113094,3.4399999999999995,False,None,0.0
2,2_scenario_3,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,0.929665,7.577275,5.0,False,None,0.0
2,2_scenario_4,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,0.52797,9.390269,12.78,False,None,0.0
2,2_scenario_5_npc_vehicle,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.0,4.565374,7.479999999999999,True,npc_vehicle,5.657324681836703
3,3_scenario_0,A pink Hatchback is driving from the opposite direction (far) and switching lane.,100000.0,44.126876,2.26,False,None,0.0
3,3_scenario_1,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,2.842056,10.663838,4.4,False,None,0.0
3,3_scenario_2,A pink SUV is driving from the opposite direction (far) and maintaining lane.,4.086185,10.625694,2.68,False,None,0.0
3,3_scenario_3_npc_vehicle,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,4.137182,10.06,True,npc_vehicle,6.692058965429188
4,4_scenario_0,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,42.365701,3.34,False,None,0.0
4,4_scenario_1_npc_vehicle,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,2.894171,6.3,True,npc_vehicle,3.977871246355392
5,5_scenario_0,A yellow Sedan is crossing the road (far) and switching lane.,100000.0,24.743898,6.96,False,None,0.0
5,5_scenario_1,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.881803,6.625246,7.1,False,None,0.0
5,5_scenario_2,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,1.92482,15.547577,3.14,False,None,0.0
5,5_scenario_3,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,1.935027,18.695993,8.94,False,None,0.0
5,5_scenario_4,A pedestrian is crossing the road from left to right.,3.628822,3.793965,10.88,False,None,0.0
5,5_scenario_5_pedestrian,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,0.0,1.38707,7.939999999999999,True,pedestrian,4.04118017000688
6,6_scenario_0,A yellow Sedan is crossing the road (far) and switching lane.,100000.0,25.68994,5.06,False,None,0.0
6,6_scenario_1,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.362633,8.788703,5.82,False,None,0.0
6,6_scenario_2,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.437076,10.95455,7.1000000000000005,False,None,0.0
6,6_scenario_3,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,6.864481,0.0,False,None,0.0
