Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,100000.0,5.878921,2.3200000000000003,False,None,0.0
0,0_scenario_1_npc_vehicle,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,0.0,3.57025,1.4,True,npc_vehicle,4.351625637829748
1,1_scenario_0,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.253391,5.856808,1.5399999999999998,False,None,0.0
1,1_scenario_1,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,1.693849,9.039356,6.5,False,None,0.0
1,1_scenario_2,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.119523,12.838231,7.439999999999999,False,None,0.0
1,1_scenario_3_npc_vehicle,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,0.0,6.368873,3.8,True,npc_vehicle,5.420949997804474
2,2_scenario_0,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.152825,5.475924,2.4,False,None,0.0
2,2_scenario_1,A black SUV is crossing the road (near) and switching lane.,0.240845,4.945541,4.98,False,None,0.0
2,2_scenario_2,A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,1.590237,8.872804,11.38,False,None,0.0
2,2_scenario_3,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,1.544204,11.189672,3.66,False,None,0.0
2,2_scenario_4,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,1.84353,9.348196,9.52,False,None,0.0
2,2_scenario_5,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,0.821516,4.950643,4.24,False,None,0.0
2,2_scenario_6,A white SchoolBus is driving from the opposite direction (far) and switching lane.,0.260816,5.369767,9.38,False,None,0.0
2,2_scenario_7,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,0.854278,4.75845,14.62,False,None,0.0
2,2_scenario_8,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,30.067535,19.880463,3.22,False,None,0.0
2,2_scenario_9,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,0.793928,8.409621,8.86,False,None,0.0
2,2_scenario_10,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.886872,4.307713,10.48,False,None,0.0
2,2_scenario_11,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.637668,2.884826,4.18,False,None,0.0
2,2_scenario_12,A black SUV is driving from the opposite direction (far) and switching lane.,4.889196,3.703032,4.74,False,None,0.0
2,2_scenario_13,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,0.565648,3.155665,6.68,False,None,0.0
2,2_scenario_14,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,0.42632,3.998314,6.859999999999999,False,None,0.0
2,2_scenario_15,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,0.193926,2.953232,3.72,False,None,0.0
2,2_scenario_16_npc_vehicle,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,0.0,4.038808,5.38,True,npc_vehicle,7.494805093391828
3,3_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.55202,5.989966,5.34,False,None,0.0
3,3_scenario_1,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.857216,3.635091,5.34,False,None,0.0
3,3_scenario_2,A white Jeep is crossing the road (far) and maintaining lane.,1.546462,4.323867,0.0,False,None,0.0
4,4_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.373055,6.743506,4.2,False,None,0.0
4,4_scenario_1,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.747541,3.307146,4.08,False,None,0.0
4,4_scenario_2,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,0.939035,5.984714,3.56,False,None,0.0
4,4_scenario_3,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,2.299827,13.522268,5.32,False,None,0.0
4,4_scenario_4_npc_vehicle,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.626899,5.76,True,npc_vehicle,8.609059363594723
5,5_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.8658,11.941468,5.960000000000001,False,None,0.0
5,5_scenario_1_npc_vehicle,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.056695,7.08,True,npc_vehicle,0.326815071800736
6,6_scenario_0,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,0.830444,10.332163,1.2000000000000002,False,None,0.0
6,6_scenario_1,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.608303,5.069217,5.82,False,None,0.0
6,6_scenario_2,A yellow Hatchback is crossing the road (near) and maintaining lane.,0.995997,8.342502,4.96,False,None,0.0
6,6_scenario_3,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,0.906413,4.492596,4.72,False,None,0.0
6,6_scenario_4,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,0.852952,6.880116,5.74,False,None,0.0
6,6_scenario_5,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.344915,4.02,False,None,0.0
6,6_scenario_6,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,4.073386,8.0456,2.98,False,None,0.0
6,6_scenario_7,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.537084,6.235776,6.08,False,None,0.0
6,6_scenario_8,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,2.76998,9.906365,6.360000000000001,False,None,0.0
6,6_scenario_9,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,10.674963,5.96,False,None,0.0
6,6_scenario_10,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,5.476187,11.257365,11.9,False,None,0.0
6,6_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,5.109717,6.067054,5.32,False,None,0.0
6,6_scenario_12_npc_vehicle,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,0.0,3.338422,5.92,True,npc_vehicle,2.418154731784477
7,7_scenario_0,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.265895,5.85014,4.220000000000001,False,None,0.0
7,7_scenario_1,A black SchoolBus is crossing the road (near) and maintaining lane.,1.700585,6.127288,3.52,False,None,0.0
7,7_scenario_2,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,1.198154,4.962753,5.74,False,None,0.0
7,7_scenario_3,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,4.866097,4.95279,5.98,False,None,0.0
7,7_scenario_4,A black SchoolBus is crossing the road (near) and maintaining lane.,100000.0,4.95279,5.44,False,None,0.0
8,8_scenario_0,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.065627,6.307836,7.12,False,None,0.0
8,8_scenario_1_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.402368,5.859999999999999,True,npc_vehicle,2.7756912571354864
9,9_scenario_0,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,0.990783,5.603874,7.12,False,None,0.0
9,9_scenario_1_npc_vehicle,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,0.0,4.43477,6.48,True,npc_vehicle,5.417515882641316
10,10_scenario_0,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,100000.0,5.395063,5.76,False,None,0.0
10,10_scenario_1,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,0.7859,4.267828,3.94,False,None,0.0
10,10_scenario_2,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,1.775811,8.668168,5.5600000000000005,False,None,0.0
10,10_scenario_3_npc_vehicle,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,1.953864,6.24,True,npc_vehicle,13.017931365306715
11,11_scenario_0,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000.0,5.534214,6.28,False,None,0.0
11,11_scenario_1,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,0.297337,2.842717,4.5,False,None,0.0
11,11_scenario_2,A white Jeep is crossing the road (far) and maintaining lane.,1.119726,9.231516,3.78,False,None,0.0
11,11_scenario_3_npc_vehicle,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,0.0,2.912753,0.6,True,npc_vehicle,0.4647380999363648
12,12_scenario_0,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,1.16152,5.357299,7.16,False,None,0.0
12,12_scenario_1_npc_vehicle,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,0.0,2.918398,8.559999999999999,True,npc_vehicle,2.4887087501980605
13,13_scenario_0,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,1.238168,5.17534,6.98,False,None,0.0
13,13_scenario_1,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,0.367953,2.629951,4.76,False,None,0.0
13,13_scenario_2,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,0.582167,8.167875,6.239999999999999,False,None,0.0
13,13_scenario_3,A red Hatchback is driving from the opposite direction (near) and switching lane.,1.828663,16.675436,10.46,False,None,0.0
13,13_scenario_4,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.886295,3.842702,7.56,False,None,0.0
13,13_scenario_5,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.657484,4.618413,13.38,False,None,0.0
13,13_scenario_6,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,1.009521,4.5814,3.48,False,None,0.0
13,13_scenario_7_npc_vehicle,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.0,5.210091,17.14,True,npc_vehicle,3.20007963941324
14,14_scenario_0,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.065627,6.307836,7.12,False,None,0.0
14,14_scenario_1_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.0,3.402368,5.859999999999999,True,npc_vehicle,2.7756912571354864
15,15_scenario_0,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,1.440118,13.28197,7.2,False,None,0.0
15,15_scenario_1,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.355442,11.441069,5.36,False,None,0.0
15,15_scenario_2,A pedestrian is crossing the road from right to left.,0.9924,7.621462,5.1,False,None,0.0
15,15_scenario_3,A red SUV is crossing the road (near) and maintaining lane.,1.823674,6.803289,7.52,False,None,0.0
15,15_scenario_4,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,0.827497,3.115478,15.84,False,None,0.0
15,15_scenario_5,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.605574,4.111904,5.98,False,None,0.0
15,15_scenario_6,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,2.776685,4.28824,3.46,False,None,0.0
15,15_scenario_7,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.289078,8.296439,11.14,False,None,0.0
15,15_scenario_8,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.575126,6.407485,5.16,False,None,0.0
15,15_scenario_9,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.030821,3.12748,6.039999999999999,False,None,0.0
15,15_scenario_10,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,0.39545,5.541433,2.98,False,None,0.0
15,15_scenario_11,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.535831,5.460736,3.18,False,None,0.0
15,15_scenario_12,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.744522,5.615987,1.4200000000000002,False,None,0.0
15,15_scenario_13,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.27931,5.065208,6.96,False,None,0.0
15,15_scenario_14,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.65954,5.789226,7.2,False,None,0.0
16,16_scenario_0,A yellow Jeep is driving from the opposite direction (far) and switching lane.,100000.0,44.250555,4.960000000000001,False,None,0.0
16,16_scenario_1,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,6.872559,12.428439,4.1,False,None,0.0
16,16_scenario_2,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,1.168319,10.189494,5.16,False,None,0.0
16,16_scenario_3,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,0.97589,9.642762,4.880000000000001,False,None,0.0
16,16_scenario_4,A white Jeep is crossing the road (far) and maintaining lane.,4.694778,14.953929,0.4399999999999999,False,None,0.0
16,16_scenario_5,A pedestrian is crossing the road from right to left.,22.777052,2.031005,5.739999999999999,False,None,0.0
16,16_scenario_6,A pedestrian is crossing the road from right to left.,4.850899,4.10371,5.58,False,None,0.0
16,16_scenario_7,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,24.092518,1.590496,5.62,False,None,0.0
16,16_scenario_8,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.686507,5.273142,0.52,False,None,0.0
16,16_scenario_9,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,19.498611,20.640425,1.92,False,None,0.0
16,16_scenario_10,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,4.565723,18.564704,4.3,False,None,0.0
16,16_scenario_11,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,0.626763,4.467062,3.98,False,None,0.0
16,16_scenario_12,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,2.538556,3.901364,3.76,False,None,0.0
16,16_scenario_13,A black SchoolBus is crossing the road (far) and maintaining lane.,1.73564,11.934056,4.26,False,None,0.0
16,16_scenario_14,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,1.196514,5.190945,1.12,False,None,0.0
16,16_scenario_15,A black SUV is crossing the road (near) and switching lane.,1.400023,8.257605,4.86,False,None,0.0
16,16_scenario_16,A red SUV is crossing the road (near) and maintaining lane.,1.774393,5.866589,5.94,False,None,0.0
17,17_scenario_0,A yellow Sedan is crossing the road (far) and switching lane.,100000.0,26.946461,2.7,False,None,0.0
17,17_scenario_1,A black SchoolBus is crossing the road (near) and maintaining lane.,100000.0,12.075564,0.94,False,None,0.0
17,17_scenario_2,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,3.533158,14.162715,0.9,False,None,0.0
17,17_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.93889,7.350393,5.1,False,None,0.0
17,17_scenario_4,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,3.364226,11.064296,6.62,False,None,0.0
17,17_scenario_5,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,7.540272,4.134667,9.08,False,None,0.0
