Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
0,0_scenario_0,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,12.064379,6.220000000000001,False,None,0.0
0,0_scenario_1,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,100000.0,16.842871,5.26,False,None,0.0
0,0_scenario_2,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,0.638783,10.252476,5.08,False,None,0.0
0,0_scenario_3,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,2.489597,9.880772,3.48,False,None,0.0
0,0_scenario_4,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,0.972425,11.452561,10.98,False,None,0.0
0,0_scenario_5,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,0.958982,9.778831,5.4,False,None,0.0
0,0_scenario_6,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,3.742124,9.748007,3.18,False,None,0.0
0,0_scenario_7,A yellow Sedan is driving from the opposite direction (near) and switching lane.,5.753004,15.210729,5.08,False,None,0.0
0,0_scenario_8,A white Jeep is crossing the road (far) and maintaining lane.,0.718314,7.656569,6.24,False,None,0.0
0,0_scenario_9,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,20.205031,7.153765,4.2,False,None,0.0
0,0_scenario_10,A pink Hatchback is crossing the road (far) and maintaining lane.,3.074962,7.409238,7.5,False,None,0.0
0,0_scenario_11,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.40924,2.954581,6.3,False,None,0.0
0,0_scenario_12,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,7.892203,3.468798,3.42,False,None,0.0
0,0_scenario_13,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,10.729936,3.7,False,None,0.0
0,0_scenario_14,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,2.086121,15.111129,2.54,False,None,0.0
0,0_scenario_15,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,11.228459,3.08,False,None,0.0
0,0_scenario_16,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,9.252072,7.0600000000000005,False,None,0.0
1,1_scenario_0,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,19.006521,48.479304,4.44,False,None,0.0
1,1_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000.0,13.45159,0.4399999999999999,False,None,0.0
1,1_scenario_2,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,0.630837,13.286432,5.4,False,None,0.0
1,1_scenario_3,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,1.091296,12.97397,13.9,False,None,0.0
